gene_callers_id	source	accession	function	e_value
1878	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko04147!!!ko04147!!!ko04147	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00010 Glycolysis / Gluconeogenesis [PATH:ko00010]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00051 Fructose and mannose metabolism [PATH:ko00051]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00562 Inositol phosphate metabolism [PATH:ko00562]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00710 Carbon fixation by Calvin cycle [PATH:ko00710]!!!Enzymes>>>5. Isomerases>>>5.3  Intramolecular oxidoreductases>>>5.3.1  Interconverting aldoses and ketoses, and related compounds>>>5.3.1.1  triose-phosphate isomerase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of colorectal cancer cells!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of bladder cancer cells!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of melanoma cells	0.0
1880	KOfam	K06219	tRNA 5-carboxymethoxyuridine methyltransferase [EC:2.1.1.-]	3.2e-118
1880	KEGG_BRITE	ko03016	Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Methyltransferases	0.0
1881	KOfam	K03633	chromosome partition protein MukF	1.2e-177
1881	KEGG_BRITE	ko03036	Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>MukBEF complex	0.0
1882	KOfam	K03804	chromosome partition protein MukE	1.2e-95
1882	KEGG_BRITE	ko03036	Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>MukBEF complex	0.0
1883	KOfam	K03632	chromosome partition protein MukB	0
1883	KEGG_BRITE	ko03036	Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>MukBEF complex	0.0
1884	KOfam	K03642	peptidoglycan lytic transglycosylase [EC:4.2.2.29]	8.7e-49
1884	KEGG_BRITE	ko01000!!!ko01011	Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.2  Acting on polysaccharides>>>4.2.2.29  peptidoglycan lytic transglycosylase!!!Peptidoglycan biosynthesis and degradation proteins>>>Peptidoglycan biosynthesis and degradation>>>Lytic transglycosylase	0.0
1886	KOfam	K03152	protein deglycase [EC:3.5.1.124]	7e-39
1886	KEGG_BRITE	ko01000!!!ko01002	Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.1  In linear amides>>>3.5.1.124  protein deglycase!!!Peptidases and inhibitors>>>Cysteine peptidases>>>Family C56: PfpI endopeptidase family	0.0
1888	KOfam	K01462	peptide deformylase [EC:3.5.1.88]	1.1e-57
1888	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.1  In linear amides>>>3.5.1.88  peptide deformylase	0.0
1896	KOfam	K01751	diaminopropionate ammonia-lyase [EC:4.3.1.15]	5.4e-150
1896	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>4. Lyases>>>4.3  Carbon-nitrogen lyases>>>4.3.1  Ammonia-lyases>>>4.3.1.15  diaminopropionate ammonia-lyase	0.0
1897	KOfam	K01439	succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]	1.7e-64
1897	KEGG_Module	M00016	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	0.0
1897	KEGG_Class	M00016	Pathway modules; Amino acid metabolism; Lysine metabolism	0.0
1897	KEGG_BRITE	ko00001!!!ko01000!!!ko01002	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00300 Lysine biosynthesis [PATH:ko00300]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.1  In linear amides>>>3.5.1.18  succinyl-diaminopimelate desuccinylase!!!Peptidases and inhibitors>>>Metallo peptidases>>>Family M20	0.0
1898	KOfam	K01464	dihydropyrimidinase [EC:3.5.2.2]	8.8e-171
1898	KEGG_Module	M00046	Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate	0.0
1898	KEGG_Class	M00046	Pathway modules; Nucleotide metabolism; Pyrimidine metabolism	0.0
1898	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko04147	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00240 Pyrimidine metabolism [PATH:ko00240]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00410 beta-Alanine metabolism [PATH:ko00410]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00770 Pantothenate and CoA biosynthesis [PATH:ko00770]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00983 Drug metabolism - other enzymes [PATH:ko00983]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.2  In cyclic amides>>>3.5.2.2  dihydropyrimidinase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)	0.0
1899	KOfam	K00926	carbamate kinase [EC:2.7.2.2]	3.6e-127
1899	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.2  Phosphotransferases with a carboxy group as acceptor>>>2.7.2.2  carbamate kinase	0.0
1901	KOfam	K07402	xanthine dehydrogenase accessory factor	2.3e-65
1901	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09192 Unclassified: genetic information processing>>>99975 Protein processing	0.0
1903	KOfam	K07141	molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]	5.8e-36
1903	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00790 Folate biosynthesis [PATH:ko00790]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.76  molybdenum cofactor cytidylyltransferase	0.0
1904	KOfam	K12527	putative selenate reductase [EC:1.97.1.9]	0
1904	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00450 Selenocompound metabolism [PATH:ko00450]!!!Enzymes>>>1. Oxidoreductases>>>1.97  Other oxidoreductases>>>1.97.1  Sole sub-subclass for oxidoreductases that do not belong in the other subclasses>>>1.97.1.9  selenate reductase (cytochrome c)	0.0
1906	KOfam	K12529	putative selenate reductase FAD-binding subunit	5e-96
1906	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00450 Selenocompound metabolism [PATH:ko00450]	0.0
1907	KOfam	K12528	putative selenate reductase molybdopterin-binding subunit	0
1907	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00450 Selenocompound metabolism [PATH:ko00450]	0.0
1908	KOfam	K16346	xanthine permease XanQ	2.7e-240
1908	KEGG_BRITE	ko02000	Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]	0.0
1909	KOfam	K01487	guanine deaminase [EC:3.5.4.3]	1e-158
1909	KEGG_Module	M00959	Guanine ribonucleotide degradation, GMP => Urate	0.0
1909	KEGG_Class	M00959	Pathway modules; Nucleotide metabolism; Purine metabolism	0.0
1909	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.4  In cyclic amidines>>>3.5.4.3  guanine deaminase	0.0
1910	KOfam	K06901	adenine/guanine/hypoxanthine permease	1.4e-123
1910	KEGG_BRITE	ko02000	Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2]	0.0
1911	KOfam	K00087	xanthine dehydrogenase molybdenum-binding subunit [EC:1.17.1.4]	7.4e-299
1911	KEGG_Module	M00958!!!M00959!!!M00546	Adenine ribonucleotide degradation, AMP => Urate!!!Guanine ribonucleotide degradation, GMP => Urate!!!Purine degradation, xanthine => urea	0.0
1911	KEGG_Class	M00958!!!M00959!!!M00546	Pathway modules; Nucleotide metabolism; Purine metabolism!!!Pathway modules; Nucleotide metabolism; Purine metabolism!!!Pathway modules; Nucleotide metabolism; Purine metabolism	0.0
1911	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>1. Oxidoreductases>>>1.17  Acting on CH or CH2 groups>>>1.17.1  With NAD+ or NADP+ as acceptor>>>1.17.1.4  xanthine dehydrogenase	0.0
1912	KOfam	K13479	xanthine dehydrogenase FAD-binding subunit [EC:1.17.1.4]	6.3e-109
1912	KEGG_Module	M00958!!!M00959!!!M00546	Adenine ribonucleotide degradation, AMP => Urate!!!Guanine ribonucleotide degradation, GMP => Urate!!!Purine degradation, xanthine => urea	0.0
1912	KEGG_Class	M00958!!!M00959!!!M00546	Pathway modules; Nucleotide metabolism; Purine metabolism!!!Pathway modules; Nucleotide metabolism; Purine metabolism!!!Pathway modules; Nucleotide metabolism; Purine metabolism	0.0
1912	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>1. Oxidoreductases>>>1.17  Acting on CH or CH2 groups>>>1.17.1  With NAD+ or NADP+ as acceptor>>>1.17.1.4  xanthine dehydrogenase	0.0
1913	KOfam	K13480	xanthine dehydrogenase iron-sulfur-binding subunit	1.7e-66
1913	KEGG_Module	M00958!!!M00959!!!M00546	Adenine ribonucleotide degradation, AMP => Urate!!!Guanine ribonucleotide degradation, GMP => Urate!!!Purine degradation, xanthine => urea	0.0
1913	KEGG_Class	M00958!!!M00959!!!M00546	Pathway modules; Nucleotide metabolism; Purine metabolism!!!Pathway modules; Nucleotide metabolism; Purine metabolism!!!Pathway modules; Nucleotide metabolism; Purine metabolism	0.0
1913	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]	0.0
1914	KOfam	K06077	outer membrane lipoprotein SlyB	1e-20
1914	KOfam	K04062	osmotically inducible lipoprotein OsmB	1e-10
1914	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99992 Structural proteins	0.0
1914	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99992 Structural proteins	0.0
1916	KOfam	K20034	3-(methylthio)propionyl---CoA ligase [EC:6.2.1.44]	2.7e-238
1916	KEGG_Module	M00990	Dimethylsulfoniopropionate (DMSP) degradation, demethylation pathway, DMSP => methanethiol	0.0
1916	KEGG_Class	M00990	Pathway modules; Energy metabolism; Sulfur metabolism	0.0
1916	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00920 Sulfur metabolism [PATH:ko00920]!!!Enzymes>>>6. Ligases>>>6.2  Forming carbon-sulfur bonds>>>6.2.1  Acid-thiol ligases>>>6.2.1.44  3-(methylthio)propionyl---CoA ligase	0.0
1919	KOfam	K11755	phosphoribosyl-AMP cyclohydrolase / phosphoribosyl-ATP pyrophosphohydrolase [EC:3.5.4.19 3.6.1.31]	4.9e-87
1919	KEGG_Module	M00026	Histidine biosynthesis, PRPP => histidine	0.0
1919	KEGG_Class	M00026	Pathway modules; Amino acid metabolism; Histidine metabolism	0.0
1919	KEGG_BRITE	ko00001!!!ko01000!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00340 Histidine metabolism [PATH:ko00340]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.4  In cyclic amidines>>>3.5.4.19  phosphoribosyl-AMP cyclohydrolase!!!Enzymes>>>3. Hydrolases>>>3.6  Acting on acid anhydrides>>>3.6.1  In phosphorus-containing anhydrides>>>3.6.1.31  phosphoribosyl-ATP diphosphatase	0.0
1920	KOfam	K02500	imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]	6.7e-116
1920	KEGG_Module	M00026	Histidine biosynthesis, PRPP => histidine	0.0
1920	KEGG_Class	M00026	Pathway modules; Amino acid metabolism; Histidine metabolism	0.0
1920	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00340 Histidine metabolism [PATH:ko00340]!!!Enzymes>>>4. Lyases>>>4.3  Carbon-nitrogen lyases>>>4.3.2  Amidine-lyases>>>4.3.2.10  imidazole glycerol-phosphate synthase	0.0
1921	KOfam	K01814	phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase [EC:5.3.1.16]	3e-86
1921	KEGG_Module	M00026	Histidine biosynthesis, PRPP => histidine	0.0
1921	KEGG_Class	M00026	Pathway modules; Amino acid metabolism; Histidine metabolism	0.0
1921	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00340 Histidine metabolism [PATH:ko00340]!!!Enzymes>>>5. Isomerases>>>5.3  Intramolecular oxidoreductases>>>5.3.1  Interconverting aldoses and ketoses, and related compounds>>>5.3.1.16  1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	0.0
1922	KOfam	K02501	imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]	4.9e-84
1922	KEGG_Module	M00026	Histidine biosynthesis, PRPP => histidine	0.0
1922	KEGG_Class	M00026	Pathway modules; Amino acid metabolism; Histidine metabolism	0.0
1922	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00340 Histidine metabolism [PATH:ko00340]!!!Enzymes>>>4. Lyases>>>4.3  Carbon-nitrogen lyases>>>4.3.2  Amidine-lyases>>>4.3.2.10  imidazole glycerol-phosphate synthase	0.0
1923	KOfam	K01089	imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase [EC:4.2.1.19 3.1.3.15]	7.6e-170
1923	KEGG_Module	M00026	Histidine biosynthesis, PRPP => histidine	0.0
1923	KEGG_Class	M00026	Pathway modules; Amino acid metabolism; Histidine metabolism	0.0
1923	KEGG_BRITE	ko00001!!!ko01000!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00340 Histidine metabolism [PATH:ko00340]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.15  histidinol-phosphatase!!!Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.19  imidazoleglycerol-phosphate dehydratase	0.0
1924	KOfam	K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	5.3e-104
1924	KEGG_Module	M00026	Histidine biosynthesis, PRPP => histidine	0.0
1924	KEGG_Class	M00026	Pathway modules; Amino acid metabolism; Histidine metabolism	0.0
1924	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko01007	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00340 Histidine metabolism [PATH:ko00340]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00350 Tyrosine metabolism [PATH:ko00350]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00360 Phenylalanine metabolism [PATH:ko00360]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00960 Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00401 Novobiocin biosynthesis [PATH:ko00401]!!!Enzymes>>>2. Transferases>>>2.6  Transferring nitrogenous groups>>>2.6.1  Transaminases>>>2.6.1.9  histidinol-phosphate transaminase!!!Amino acid related enzymes>>>Aminotransferase (transaminase)>>>Class II	0.0
1925	KOfam	K00013	histidinol dehydrogenase [EC:1.1.1.23]	3.8e-193
1925	KEGG_Module	M00026	Histidine biosynthesis, PRPP => histidine	0.0
1925	KEGG_Class	M00026	Pathway modules; Amino acid metabolism; Histidine metabolism	0.0
1925	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00340 Histidine metabolism [PATH:ko00340]!!!Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.23  histidinol dehydrogenase	0.0
1926	KOfam	K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	2.2e-98
1926	KEGG_Module	M00026	Histidine biosynthesis, PRPP => histidine	0.0
1926	KEGG_Class	M00026	Pathway modules; Amino acid metabolism; Histidine metabolism	0.0
1926	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00340 Histidine metabolism [PATH:ko00340]!!!Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.2  Pentosyltransferases>>>2.4.2.17  ATP phosphoribosyltransferase	0.0
1928	KOfam	K03722	ATP-dependent DNA helicase DinG [EC:5.6.2.3]	1.2e-214
1928	KEGG_BRITE	ko01000!!!ko03400	Enzymes>>>5. Isomerases>>>5.6  Isomerases altering macromolecular conformation>>>5.6.2  Enzymes altering nucleic acid conformation>>>5.6.2.3  DNA 5'-3' helicase!!!DNA repair and recombination proteins>>>Prokaryotic type>>>Other factors with a suspected DNA repair function>>>DNA helicases	0.0
1929	KOfam	K14742	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB	3.8e-67
1929	KEGG_BRITE	ko03016	Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Other tRNA modification factors	0.0
1930	KOfam	K07285	outer membrane lipoprotein	1.1e-54
1930	KEGG_BRITE	ko00001	KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09193 Unclassified: signaling and cellular processes>>>99992 Structural proteins	0.0
1932	KOfam	K01897	long-chain-fatty-acid---CoA ligase [EC:6.2.1.3]	7.4e-138
1932	KEGG_Module	M00086	beta-Oxidation, acyl-CoA synthesis	0.0
1932	KEGG_Class	M00086	Pathway modules; Lipid metabolism; Fatty acid metabolism	0.0
1932	KEGG_BRITE	ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko00001!!!ko01000!!!ko01004!!!ko04147!!!ko04147	KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00061 Fatty acid biosynthesis [PATH:ko00061]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00071 Fatty acid degradation [PATH:ko00071]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09141 Transport and catabolism>>>04146 Peroxisome [PATH:ko04146]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04216 Ferroptosis [PATH:ko04216]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Enzymes>>>6. Ligases>>>6.2  Forming carbon-sulfur bonds>>>6.2.1  Acid-thiol ligases>>>6.2.1.3  long-chain-fatty-acid---CoA ligase!!!Lipid biosynthesis proteins>>>Acyl-CoA ligase>>>Long/very long chain acyl-CoA ligase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of breast milk!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of breast cancer cells	0.0
1933	KOfam	K03684	ribonuclease D [EC:3.1.13.5]	2.9e-103
1933	KEGG_BRITE	ko01000!!!ko03016	Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.13  Exoribonucleases producing 5'-phosphomonoesters>>>3.1.13.5  ribonuclease D!!!Transfer RNA biogenesis>>>Prokaryotic type>>>3'processing and CCA adding factors>>>3'processing factors	0.0
1934	KOfam	K01069	hydroxyacylglutathione hydrolase [EC:3.1.2.6]	5.1e-54
1934	KEGG_BRITE	ko00001!!!ko01000	KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.2  Thioester hydrolases>>>3.1.2.6  hydroxyacylglutathione hydrolase	0.0
1935	KOfam	K06917	tRNA 2-selenouridine synthase [EC:2.9.1.3]	4.3e-114
1935	KEGG_BRITE	ko01000!!!ko03016	Enzymes>>>2. Transferases>>>2.9  Transferring selenium-containing groups>>>2.9.1  Selenotransferases>>>2.9.1.3  tRNA 2-selenouridine synthase!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Other tRNA modification factors	0.0
1936	KOfam	K01008	selenide, water dikinase [EC:2.7.9.3]	9.6e-132
1936	KEGG_BRITE	ko00001!!!ko01000!!!ko03016!!!ko03016	KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00450 Selenocompound metabolism [PATH:ko00450]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.9  Phosphotransferases with paired acceptors>>>2.7.9.3  selenide, water dikinase!!!Transfer RNA biogenesis>>>Eukaryotic type>>>tRNA modification factors>>>Other tRNA modification factors!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Other tRNA modification factors	0.0
