enzyme	genome_name	db_name	gene_caller_id	contig	modules_with_enzyme	enzyme_definition	warnings
K03602	KMM358	KMM358	3362	c_1	None	exodeoxyribonuclease VII small subunit [EC:3.1.11.6]	None
K02939	KMM358	KMM358	3527	c_1	None	large subunit ribosomal protein L9	None
K09893	KMM358	KMM358	3403	c_1	None	regulator of ribonuclease activity B	None
K05878	KMM358	KMM358	3776	c_1	None	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaK [EC:2.7.1.121]	None
K07289	KMM358	KMM358	3463	c_1	None	AsmA protein	None
K03789	KMM358	KMM358	3792	c_1	None	[ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]	None
K03789	KMM358	KMM358	3515	c_1	None	[ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]	None
K03789	KMM358	KMM358	3734	c_1	None	[ribosomal protein S18]-alanine N-acetyltransferase [EC:2.3.1.266]	None
K07263	KMM358	KMM358	3519	c_1	None	zinc protease [EC:3.4.24.-]	None
K05879	KMM358	KMM358	3777	c_1	None	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaL [EC:2.7.1.121]	None
K03415	KMM358	KMM358	928	c_1	None	two-component system, chemotaxis family, chemotaxis protein CheV	None
K03415	KMM358	KMM358	3722	c_1	None	two-component system, chemotaxis family, chemotaxis protein CheV	None
K03415	KMM358	KMM358	3292	c_1	None	two-component system, chemotaxis family, chemotaxis protein CheV	None
K03415	KMM358	KMM358	1470	c_1	None	two-component system, chemotaxis family, chemotaxis protein CheV	None
K02079	KMM358	KMM358	3420	c_1	None	N-acetylgalactosamine-6-phosphate deacetylase [EC:3.5.1.-]	None
K13638	KMM358	KMM358	3493	c_1	None	MerR family transcriptional regulator, Zn(II)-responsive regulator of zntA	None
K09890	KMM358	KMM358	3494	c_1	None	alternative ribosome-rescue factor	None
K02655	KMM358	KMM358	3561	c_1	None	type IV pilus assembly protein PilE	None
K02655	KMM358	KMM358	3326	c_1	None	type IV pilus assembly protein PilE	None
K08344	KMM358	KMM358	3669	c_1	None	suppressor for copper-sensitivity B	None
K02669	KMM358	KMM358	3639	c_1	None	twitching motility protein PilT	None
K07275	KMM358	KMM358	3758	c_1	None	outer membrane protein	None
K03774	KMM358	KMM358	3563	c_1	None	FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8]	None
K03748	KMM358	KMM358	3719	c_1	None	SanA protein	None
K07738	KMM358	KMM358	3376	c_1	None	transcriptional repressor NrdR	None
K09891	KMM358	KMM358	3649	c_1	None	uncharacterized protein	None
K18234	KMM358	KMM358	3801	c_1	None	virginiamycin A acetyltransferase [EC:2.3.1.-]	None
K02081	KMM358	KMM358	3413	c_1	None	DeoR family transcriptional regulator, aga operon transcriptional repressor	None
K19304	KMM358	KMM358	1075	c_1	None	murein DD-endopeptidase [EC:3.4.24.-]	None
K19304	KMM358	KMM358	3651	c_1	None	murein DD-endopeptidase [EC:3.4.24.-]	None
K19304	KMM358	KMM358	3193	c_1	None	murein DD-endopeptidase [EC:3.4.24.-]	None
K09117	KMM358	KMM358	3475	c_1	None	uncharacterized protein	None
K02687	KMM358	KMM358	3399	c_1	None	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	None
K05881	KMM358	KMM358	3778	c_1	None	phosphoenolpyruvate---glycerone phosphotransferase subunit DhaM [EC:2.7.1.121]	None
K03980	KMM358	KMM358	3567	c_1	None	putative peptidoglycan lipid II flippase	None
K04751	KMM358	KMM358	3552	c_1	None	nitrogen regulatory protein P-II 1	None
K04751	KMM358	KMM358	3633	c_1	None	nitrogen regulatory protein P-II 1	None
K06190	KMM358	KMM358	3410	c_1	None	intracellular septation protein	None
K27604	KMM358	KMM358	3576	c_1	None	cytidylate cyclase [EC:4.6.1.6]	None
K05880	KMM358	KMM358	3780	c_1	None	transcriptional activator for dhaKLM operon	None
K03573	KMM358	KMM358	3611	c_1	None	DNA mismatch repair protein MutH	None
K03598	KMM358	KMM358	3431	c_1	None	sigma-E factor negative regulatory protein RseB	None
K09923	KMM358	KMM358	3284	c_1	None	uncharacterized protein	None
K07113	KMM358	KMM358	3470	c_1	None	UPF0716 protein FxsA	None
K03177	KMM358	KMM358	3346	c_1	None	tRNA pseudouridine55 synthase [EC:5.4.99.25]	None
K14392	KMM358	KMM358	3395	c_1	None	sodium/pantothenate symporter	None
K07461	KMM358	KMM358	3663	c_1	None	putative endonuclease	None
K02519	KMM358	KMM358	3348	c_1	None	translation initiation factor IF-2	None
K02082	KMM358	KMM358	3415	c_1	None	D-galactosamine 6-phosphate deaminase/isomerase [EC:3.5.99.-]	None
K03411	KMM358	KMM358	3342	c_1	None	chemotaxis protein CheD [EC:3.5.1.44]	None
K03439	KMM358	KMM358	3285	c_1	None	tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]	None
K02860	KMM358	KMM358	3615	c_1	None	16S rRNA processing protein RimM	None
K07071	KMM358	KMM358	3288	c_1	None	uncharacterized protein	None
K03798	KMM358	KMM358	3355	c_1	None	cell division protease FtsH [EC:3.4.24.-]	None
K04752	KMM358	KMM358	3552	c_1	None	nitrogen regulatory protein P-II 2	None
K04752	KMM358	KMM358	3633	c_1	None	nitrogen regulatory protein P-II 2	None
K03969	KMM358	KMM358	1714	c_1	None	phage shock protein A	None
K03969	KMM358	KMM358	3666	c_1	None	phage shock protein A	None
K09920	KMM358	KMM358	3691	c_1	None	uncharacterized protein	None
K02621	KMM358	KMM358	3683	c_1	None	topoisomerase IV subunit A [EC:5.6.2.2]	None
K09748	KMM358	KMM358	3350	c_1	None	ribosome maturation factor RimP	None
K22042	KMM358	KMM358	3569	c_1	None	ArsR family transcriptional regulator, virulence genes transcriptional regulator	None
K22042	KMM358	KMM358	1337	c_1	None	ArsR family transcriptional regulator, virulence genes transcriptional regulator	None
K03926	KMM358	KMM358	3441	c_1	None	periplasmic divalent cation tolerance protein	None
K03701	KMM358	KMM358	3760	c_1	None	excinuclease ABC subunit A	None
K02344	KMM358	KMM358	3514	c_1	None	DNA polymerase III subunit psi [EC:2.7.7.7]	None
K04084	KMM358	KMM358	3442	c_1	None	thioredoxin:protein disulfide reductase [EC:1.8.4.16]	None
K09749	KMM358	KMM358	3745	c_1	None	uncharacterized protein	None
K00962	KMM358	KMM358	3344	c_1	None	polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]	None
K03106	KMM358	KMM358	3617	c_1	None	signal recognition particle subunit SRP54 [EC:3.6.5.4]	None
K08084	KMM358	KMM358	3554	c_1	None	type IV fimbrial biogenesis protein FimT	None
K08084	KMM358	KMM358	3555	c_1	None	type IV fimbrial biogenesis protein FimT	None
K08084	KMM358	KMM358	3325	c_1	None	type IV fimbrial biogenesis protein FimT	None
K06901	KMM358	KMM358	1911	c_1	None	adenine/guanine/hypoxanthine permease	None
K06901	KMM358	KMM358	863	c_1	None	adenine/guanine/hypoxanthine permease	None
K06901	KMM358	KMM358	3775	c_1	None	adenine/guanine/hypoxanthine permease	None
K02959	KMM358	KMM358	3616	c_1	None	small subunit ribosomal protein S16	None
K09159	KMM358	KMM358	3436	c_1	None	antitoxin CptB	None
K03312	KMM358	KMM358	3267	c_1	None	glutamate:Na+ symporter, ESS family	None
K02622	KMM358	KMM358	3684	c_1	None	topoisomerase IV subunit B [EC:5.6.2.2]	None
K07000	KMM358	KMM358	3689	c_1	None	uncharacterized protein	None
K07000	KMM358	KMM358	1551	c_1	None	uncharacterized protein	None
K00009	KMM358	KMM358	3697	c_1	None	mannitol-1-phosphate 5-dehydrogenase [EC:1.1.1.17]	None
K07772	KMM358	KMM358	3383	c_1	None	two-component system, OmpR family, torCAD operon response regulator TorR	None
K25706	KMM358	KMM358	3473	c_1	None	tRNA N6-adenosine threonylcarbamoyltransferase [EC:2.3.1.234]	None
K04078	KMM358	KMM358	3468	c_1	None	chaperonin GroES	None
K03924	KMM358	KMM358	2128	c_1	None	MoxR-like ATPase [EC:3.6.3.-]	None
K03924	KMM358	KMM358	3513	c_1	None	MoxR-like ATPase [EC:3.6.3.-]	None
K03924	KMM358	KMM358	2147	c_1	None	MoxR-like ATPase [EC:3.6.3.-]	None
K03924	KMM358	KMM358	1055	c_1	None	MoxR-like ATPase [EC:3.6.3.-]	None
K02192	KMM358	KMM358	3726	c_1	None	bacterioferritin-associated ferredoxin	None
K05825	KMM358	KMM358	3286	c_1	None	2-aminoadipate transaminase [EC:2.6.1.-]	None
K03307	KMM358	KMM358	3395	c_1	None	solute:Na+ symporter, SSS family	None
K03307	KMM358	KMM358	724	c_1	None	solute:Na+ symporter, SSS family	None
K03313	KMM358	KMM358	3572	c_1	None	Na+:H+ antiporter, NhaA family	None
K01262	KMM358	KMM358	3789	c_1	None	Xaa-Pro aminopeptidase [EC:3.4.11.9]	None
K02970	KMM358	KMM358	3474	c_1	None	small subunit ribosomal protein S21	None
K11930	KMM358	KMM358	3381	c_1	None	periplasmic protein TorT	None
K03111	KMM358	KMM358	3769	c_1	None	single-strand DNA-binding protein	None
K10804	KMM358	KMM358	3291	c_1	None	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	None
K03101	KMM358	KMM358	3564	c_1	None	signal peptidase II [EC:3.4.23.36]	None
K01299	KMM358	KMM358	3320	c_1	None	carboxypeptidase Taq [EC:3.4.17.19]	None
K03317	KMM358	KMM358	1257	c_1	None	concentrative nucleoside transporter, CNT family	None
K03317	KMM358	KMM358	3546	c_1	None	concentrative nucleoside transporter, CNT family	None
K03317	KMM358	KMM358	3645	c_1	None	concentrative nucleoside transporter, CNT family	None
K02747	KMM358	KMM358	3418	c_1	None	N-acetylgalactosamine PTS system EIID component	None
K02800	KMM358	KMM358	3696	c_1	None	mannitol PTS system EIICBA or EIICB component [EC:2.7.1.197]	None
K21217	KMM358	KMM358	3622	c_1	None	sodium-type polar flagellar protein MotX	None
K04083	KMM358	KMM358	3786	c_1	None	molecular chaperone Hsp33	None
K03075	KMM358	KMM358	3351	c_1	None	preprotein translocase subunit SecG	None
K00554	KMM358	KMM358	3614	c_1	None	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	None
K13529	KMM358	KMM358	3327	c_1	None	AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	None
K07574	KMM358	KMM358	3357	c_1	None	RNA-binding protein	None
K07038	KMM358	KMM358	3705	c_1	None	inner membrane protein	None
K07038	KMM358	KMM358	1261	c_1	None	inner membrane protein	None
K07004	KMM358	KMM358	3294	c_1	None	uncharacterized protein	None
K05820	KMM358	KMM358	3305	c_1	None	MFS transporter, PPP family, 3-phenylpropionic acid transporter	None
K21028	KMM358	KMM358	3282	c_1	None	molybdopterin synthase sulfurtransferase [EC:2.8.1.11]	None
K04337	KMM358	KMM358	3766	c_1	None	curli production assembly/transport component CsgE	None
K02746	KMM358	KMM358	3417	c_1	None	N-acetylgalactosamine PTS system EIIC component	None
K01515	KMM358	KMM358	3692	c_1	None	ADP-ribose diphosphatase [EC:3.6.1.13 3.6.1.-]	None
K21606	KMM358	KMM358	3293	c_1	None	endo-chitodextinase [EC:3.2.1.202]	None
K03100	KMM358	KMM358	3428	c_1	None	signal peptidase I [EC:3.4.21.89]	None
K12972	KMM358	KMM358	3650	c_1	None	glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81]	None
K02963	KMM358	KMM358	3528	c_1	None	small subunit ribosomal protein S18	None
K02744	KMM358	KMM358	3419	c_1	None	N-acetylgalactosamine PTS system EIIA component [EC:2.7.1.-]	None
K04335	KMM358	KMM358	3763	c_1	None	minor curlin subunit	None
K08484	KMM358	KMM358	3609	c_1	None	phosphotransferase system, enzyme I, PtsP [EC:2.7.3.9]	None
K02427	KMM358	KMM358	3356	c_1	None	23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166]	None
K01674	KMM358	KMM358	3400	c_1	None	carbonic anhydrase [EC:4.2.1.1]	None
K04334	KMM358	KMM358	3762	c_1	None	major curlin subunit	None
K02745	KMM358	KMM358	3416	c_1	None	N-acetylgalactosamine PTS system EIIB component [EC:2.7.1.-]	None
K04485	KMM358	KMM358	3536	c_1	None	DNA repair protein RadA/Sms	None
K00344	KMM358	KMM358	3521	c_1	None	NADPH:quinone reductase [EC:1.6.5.5]	None
K00344	KMM358	KMM358	1068	c_1	None	NADPH:quinone reductase [EC:1.6.5.5]	None
K00344	KMM358	KMM358	3398	c_1	None	NADPH:quinone reductase [EC:1.6.5.5]	None
K02221	KMM358	KMM358	3642	c_1	None	YggT family protein	None
K02562	KMM358	KMM358	3698	c_1	None	mannitol operon repressor	None
K23779	KMM358	KMM358	3751	c_1	None	XRE family transcriptional regulator, regulator of sulfur utilization	None
K05782	KMM358	KMM358	3752	c_1	None	benzoate membrane transport protein	None
K02012	KMM358	KMM358	3632	c_1	None	iron(III) transport system substrate-binding protein	None
K02012	KMM358	KMM358	1779	c_1	None	iron(III) transport system substrate-binding protein	None
K02990	KMM358	KMM358	3529	c_1	None	small subunit ribosomal protein S6	None
K09999	KMM358	KMM358	3625	c_1	None	arginine transport system permease protein	None
K02600	KMM358	KMM358	3349	c_1	None	transcription termination/antitermination protein NusA	None
K08311	KMM358	KMM358	3610	c_1	None	putative (di)nucleoside polyphosphate hydrolase [EC:3.6.1.-]	None
K00567	KMM358	KMM358	3328	c_1	None	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	None
K00567	KMM358	KMM358	3635	c_1	None	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	None
K07552	KMM358	KMM358	3497	c_1	None	MFS transporter, DHA1 family, multidrug resistance protein	None
K07552	KMM358	KMM358	1674	c_1	None	MFS transporter, DHA1 family, multidrug resistance protein	None
K07234	KMM358	KMM358	3750	c_1	None	uncharacterized protein involved in response to NO	None
K09768	KMM358	KMM358	3704	c_1	None	uncharacterized protein	None
K00758	KMM358	KMM358	3543	c_1	None	thymidine phosphorylase [EC:2.4.2.4]	None
K09998	KMM358	KMM358	3624	c_1	None	arginine transport system permease protein	None
K09973	KMM358	KMM358	3317	c_1	None	uncharacterized protein	None
K04338	KMM358	KMM358	3765	c_1	None	curli production assembly/transport component CsgF	None
K01095	KMM358	KMM358	3369	c_1	None	phosphatidylglycerophosphatase A [EC:3.1.3.27]	None
K25135	KMM358	KMM358	1404	c_1	None	cyclic di-GMP phosphodiesterase [EC:3.1.4.-]	None
K25135	KMM358	KMM358	1462	c_1	None	cyclic di-GMP phosphodiesterase [EC:3.1.4.-]	None
K25135	KMM358	KMM358	3743	c_1	None	cyclic di-GMP phosphodiesterase [EC:3.1.4.-]	None
K20918	KMM358	KMM358	3767	c_1	None	LuxR family transcriptional regulator, positive regulator of biofilm formation	None
K11535	KMM358	KMM358	3706	c_1	None	nucleoside transport protein	None
K02011	KMM358	KMM358	1777	c_1	None	iron(III) transport system permease protein	None
K02011	KMM358	KMM358	3631	c_1	None	iron(III) transport system permease protein	None
K00982	KMM358	KMM358	3457	c_1	None	[glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]	None
K03086	KMM358	KMM358	3477	c_1	None	RNA polymerase primary sigma factor	None
K07223	KMM358	KMM358	3629	c_1	None	porphyrinogen peroxidase [EC:1.11.1.-]	None
K07791	KMM358	KMM358	3472	c_1	None	anaerobic C4-dicarboxylate transporter DcuA	None
K09780	KMM358	KMM358	3411	c_1	None	uncharacterized protein	None
K01519	KMM358	KMM358	3496	c_1	None	XTP/dITP diphosphohydrolase [EC:3.6.1.66]	None
K15034	KMM358	KMM358	3634	c_1	None	ribosome-associated protein	None
K03685	KMM358	KMM358	3427	c_1	None	ribonuclease III [EC:3.1.26.3]	None
K07811	KMM358	KMM358	3385	c_1	None	trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]	None
K03322	KMM358	KMM358	3530	c_1	None	manganese transport protein	None
K11068	KMM358	KMM358	3408	c_1	None	hemolysin III	None
K00005	KMM358	KMM358	1760	c_1	None	glycerol dehydrogenase [EC:1.1.1.6]	None
K00005	KMM358	KMM358	3779	c_1	None	glycerol dehydrogenase [EC:1.1.1.6]	None
K01870	KMM358	KMM358	3565	c_1	None	isoleucyl-tRNA synthetase [EC:6.1.1.5]	None
K00575	KMM358	KMM358	3341	c_1	None	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	None
K00575	KMM358	KMM358	1471	c_1	None	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	None
K10000	KMM358	KMM358	3627	c_1	None	arginine transport system ATP-binding protein [EC:7.4.2.1]	None
K08302	KMM358	KMM358	3421	c_1	None	tagatose 1,6-diphosphate aldolase GatY/KbaY [EC:4.1.2.40]	None
K02834	KMM358	KMM358	3347	c_1	None	ribosome-binding factor A	None
K16074	KMM358	KMM358	3703	c_1	None	zinc transporter	None
K02968	KMM358	KMM358	3568	c_1	None	small subunit ribosomal protein S20	None
K07186	KMM358	KMM358	3540	c_1	None	membrane protein	None
K09815	KMM358	KMM358	3655	c_1	None	zinc transport system substrate-binding protein	None
K00428	KMM358	KMM358	3401	c_1	None	cytochrome c peroxidase [EC:1.11.1.5]	None
K05591	KMM358	KMM358	3707	c_1	None	ATP-dependent RNA helicase DbpA [EC:5.6.2.6]	None
K01734	KMM358	KMM358	3728	c_1	None	methylglyoxal synthase [EC:4.2.3.3]	None
K03651	KMM358	KMM358	3690	c_1	None	3',5'-cyclic-AMP phosphodiesterase [EC:3.1.4.53]	None
K09817	KMM358	KMM358	3656	c_1	None	zinc transport system ATP-binding protein [EC:7.2.2.20]	None
K07184	KMM358	KMM358	3454	c_1	None	SH3 domain protein	None
K05787	KMM358	KMM358	3533	c_1	None	DNA-binding protein HU-alpha	None
K02956	KMM358	KMM358	3345	c_1	None	small subunit ribosomal protein S15	None
K02836	KMM358	KMM358	3269	c_1	None	peptide chain release factor 2	None
K03533	KMM358	KMM358	3386	c_1	None	TorA specific chaperone	None
K04077	KMM358	KMM358	3467	c_1	None	chaperonin GroEL [EC:5.6.1.7]	None
K08659	KMM358	KMM358	3731	c_1	None	dipeptidase [EC:3.4.-.-]	None
K13292	KMM358	KMM358	3608	c_1	None	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	None
K07740	KMM358	KMM358	3534	c_1	None	regulator of sigma D	None
K01443	KMM358	KMM358	3420	c_1	None	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	None
K01443	KMM358	KMM358	1407	c_1	None	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]	None
K02837	KMM358	KMM358	3509	c_1	None	peptide chain release factor 3	None
K03320	KMM358	KMM358	3794	c_1	None	ammonium transporter, Amt family	None
K09802	KMM358	KMM358	3748	c_1	None	uncharacterized protein	None
K09816	KMM358	KMM358	3657	c_1	None	zinc transport system permease protein	None
K13381	KMM358	KMM358	3593	c_1	None	bifunctional chitinase/lysozyme [EC:3.2.1.14 3.2.1.17]	None
K06997	KMM358	KMM358	3640	c_1	None	PLP dependent protein	None
K07647	KMM358	KMM358	3380	c_1	None	two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]	None
K03596	KMM358	KMM358	3429	c_1	None	GTP-binding protein LepA	None
K07727	KMM358	KMM358	3303	c_1	None	putative transcriptional regulator	None
K01183	KMM358	KMM358	3298	c_1	None	chitinase [EC:3.2.1.14]	None
K01183	KMM358	KMM358	3300	c_1	None	chitinase [EC:3.2.1.14]	None
K01183	KMM358	KMM358	3293	c_1	None	chitinase [EC:3.2.1.14]	None
K04762	KMM358	KMM358	3785	c_1	None	ribosome-associated heat shock protein Hsp15	None
K01425	KMM358	KMM358	3283	c_1	None	glutaminase [EC:3.5.1.2]	None
K03597	KMM358	KMM358	3432	c_1	None	sigma-E factor negative regulatory protein RseA	None
K09131	KMM358	KMM358	3643	c_1	None	uncharacterized protein	None
K06957	KMM358	KMM358	3724	c_1	None	tRNA(Met) cytidine acetyltransferase [EC:2.3.1.193]	None
K06980	KMM358	KMM358	3437	c_1	None	tRNA-modifying protein YgfZ	None
K06214	KMM358	KMM358	3764	c_1	None	curli production assembly/transport component CsgG	None
K03595	KMM358	KMM358	3426	c_1	None	GTPase	None
K02674	KMM358	KMM358	3557	c_1	None	type IV pilus assembly protein PilY1	None
K02884	KMM358	KMM358	3613	c_1	None	large subunit ribosomal protein L19	None
K16371	KMM358	KMM358	3414	c_1	None	D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ	None
K01619	KMM358	KMM358	3544	c_1	None	deoxyribose-phosphate aldolase [EC:4.1.2.4]	None
K03594	KMM358	KMM358	3727	c_1	None	bacterioferritin [EC:1.16.3.1]	None
K01744	KMM358	KMM358	3471	c_1	None	aspartate ammonia-lyase [EC:4.3.1.1]	None
K03625	KMM358	KMM358	3371	c_1	None	transcription antitermination protein NusB	None
K10117	KMM358	KMM358	3756	c_1	None	raffinose/stachyose/melibiose transport system substrate-binding protein	None
K03584	KMM358	KMM358	3425	c_1	None	DNA repair protein RecO (recombination protein O)	None
K01387	KMM358	KMM358	3718	c_1	None	microbial collagenase [EC:3.4.24.3]	None
K02671	KMM358	KMM358	3560	c_1	None	type IV pilus assembly protein PilV	None
K02671	KMM358	KMM358	3324	c_1	None	type IV pilus assembly protein PilV	None
K08162	KMM358	KMM358	3504	c_1	None	MFS transporter, DHA1 family, multidrug resistance protein	None
